id,age00,education,marital,gender,ethnic,industry,income00
4940,49.764,12,0,0,1,3,55614.0
4941,43.727,13,1,0,2,6,68993.0
4942,51.641,12,0,0,1,3,41505.0
4943,34.782,18,1,1,1,4,59473.0
4944,42.957,12,1,0,0,1,45537.0
4945,50.619,18,1,1,2,6,78711.0
4946,44.172,14,1,0,2,6,70577.0
4947,47.121,22,0,0,1,3,48822.0
4948,31.64,11,1,0,0,1,42632.0
4949,53.744,16,1,1,0,3,51791.0
4950,46.797,12,1,1,0,6,125479.0
4951,40.101,19,0,0,1,3,39042.0
4952,41.343,12,1,1,0,0,25911.0
4953,42.045,16,1,1,2,1,40744.0
4954,33.658,14,3,0,0,5,59398.0
4955,57.245,17,1,1,2,6,73132.0
4956,49.672,16,0,0,2,1,28464.0
4957,37.552,16,2,1,1,7,98999.0
4958,41.325,20,0,1,2,5,65120.0
4959,35.714,14,0,1,0,5,82433.0
4960,49.268,17,1,0,2,2,44653.0
4961,42.95,12,1,0,2,2,47065.0
4962,30.573,16,2,0,0,3,41260.0
4963,33.821,17,1,0,0,1,31341.0
4964,47.218,18,0,1,0,0,36369.0
4965,39.74,18,1,0,2,6,97831.0
4966,32.382,18,1,0,1,3,64728.0
4967,30.029,16,1,1,2,2,51746.0
4968,47.222,12,1,1,1,4,62221.0
4969,40.372,16,0,0,0,3,65727.0
4970,35.041,22,0,1,2,6,70504.0
4971,43.498,14,0,1,1,0,31064.0
4972,55.04,12,3,0,1,7,142623.0
4973,46.509,12,2,0,0,0,26178.0
4974,37.199,12,0,1,2,2,40079.0
4975,48.214,18,1,1,2,3,57433.0
4976,35.877,16,0,1,0,2,50724.0
4977,45.101,14,1,0,2,5,53731.0
4978,55.263,18,2,0,1,3,48293.0
4979,39.207,21,1,1,1,4,48856.0
4980,45.115,14,3,1,1,1,45243.0
4981,41.101,18,1,1,1,4,45459.0
4982,53.579,16,1,0,0,3,61326.0
4983,49.156,16,1,0,0,0,36757.0
4984,35.793,8,1,0,1,3,47456.0
4985,56.543,12,3,1,2,0,28820.0
4986,48.17,16,0,0,2,1,36479.0
4987,53.08,12,3,0,1,0,26935.0
4988,31.235,16,1,0,0,6,76823.0
4989,46.229,16,0,1,1,2,51397.0
4990,53.479,12,1,1,2,7,102164.0
4991,34.477,22,0,1,2,6,111065.0
4992,41.191,14,1,1,1,0,24038.0
4993,30.949,18,1,0,0,3,56472.0
4994,58.664,14,2,0,1,2,37334.0
4995,33.46,18,0,1,1,4,46034.0
4996,55.184,16,3,1,1,4,68138.0
4997,34.427,14,1,1,1,2,37845.0
4998,53.807,12,2,0,1,3,61320.0
4999,50.907,14,3,0,2,0,24727.0
5000,31.681,18,1,1,0,1,36832.0
5001,35.228,18,2,0,1,0,28803.0
5002,42.135,16,1,1,2,6,113904.0
5003,35.12,18,0,1,2,7,104871.0
5004,38.117,14,2,0,1,1,38067.0
5005,47.972,19,1,0,0,0,29329.0
5006,37.699,12,0,0,2,7,88373.0
5007,54.563,16,1,1,1,0,23295.0
5008,40.889,16,1,1,2,1,42952.0
5009,35.467,16,0,0,1,3,52879.0
5010,31.668,21,0,1,2,5,67330.0
5011,32.403,12,1,0,2,5,59994.0
5012,36.901,9,0,1,2,5,51545.0
5013,55.45,16,1,0,1,2,60964.0
5014,45.04,16,1,0,0,3,54700.0
5015,51.247,14,3,0,2,3,47042.0
5016,59.747,16,3,1,0,3,54016.0
5017,38.325,14,2,0,1,3,69256.0
5018,32.09,16,1,1,0,2,37704.0
5019,32.794,14,0,1,2,0,27210.0
5020,31.902,17,0,1,1,0,27874.0
5021,55.57,16,0,1,2,3,44655.0
5022,37.431,12,1,1,2,5,77139.0
5023,36.037,12,1,1,2,5,58800.0
5024,48.159,10,1,1,1,0,23945.0
5025,58.101,13,1,0,1,2,54447.0
5026,43.285,16,3,0,1,4,64406.0
5027,42.72,12,1,0,0,2,49724.0
5028,59.661,14,0,0,0,5,72929.0
5029,49.386,18,2,0,2,0,36342.0
5030,32.208,12,0,1,1,4,48589.0
5031,48.85,11,1,0,2,1,45441.0
5032,44.476,18,2,0,2,5,69483.0
5033,41.272,16,1,1,2,6,94794.0
5034,48.876,21,1,1,2,7,120000.0
5035,30.96,13,0,1,2,7,144403.0
5036,40.406,16,1,1,0,5,92588.0
5037,33.94,0,0,1,1,5,89905.0
5038,52.217,16,0,1,1,1,35768.0
5039,41.95,14,1,0,1,1,39999.0
5040,48.548,16,1,0,2,5,47013.0
5041,40.36,16,1,1,2,6,73393.0
5042,48.982,14,0,1,1,6,115446.0
5043,40.446,18,2,1,1,1,35472.0
5044,43.565,16,0,0,1,0,29874.0
5045,57.58,18,0,0,0,0,24119.0
5046,41.418,13,1,0,0,1,35043.0
5047,35.876,14,1,0,1,0,29944.0
5048,38.085,14,0,0,1,0,29938.0
5049,52.095,16,0,0,1,3,56769.0
5050,54.19,16,0,0,2,1,32786.0
5051,43.506,12,1,1,1,7,129295.0
5052,47.959,16,0,0,0,5,79722.0
5053,31.677,16,1,1,2,4,73078.0
5054,51.528,14,1,1,0,4,68697.0
5055,51.98,16,3,0,1,3,53336.0
5056,49.967,16,1,0,2,5,62910.0
5057,32.791,14,1,1,0,0,22264.0
5058,30.016,16,0,1,1,1,37134.0
5059,52.983,16,1,0,0,3,40613.0
5060,40.793,16,1,1,2,1,33233.0
5061,31.777,16,3,1,0,3,47959.0
5062,41.234,12,2,0,1,0,37754.0
5063,31.617,12,1,0,0,3,38677.0
5064,43.082,16,2,0,2,1,37442.0
5065,50.251,16,0,0,2,6,60644.0
5066,37.781,16,0,0,0,2,42020.0
5067,59.903,12,1,0,0,2,40285.0
5068,34.736,20,1,1,2,2,44771.0
5069,52.025,14,1,0,2,1,32976.0
5070,46.129,18,1,1,2,1,33605.0
5071,55.705,12,2,0,0,1,43827.0
5072,51.139,14,0,0,0,5,71969.0
5073,42.981,12,0,0,1,0,25359.0
5074,59.316,11,1,0,1,7,86263.0
5075,39.186,16,2,1,2,0,28922.0
5076,46.849,19,0,1,1,0,30278.0
5077,33.441,13,2,1,2,7,112564.0
5078,54.924,12,0,0,2,2,42790.0
5079,41.18,21,1,0,2,0,27732.0
5080,56.904,12,1,0,2,6,117645.0
5081,43.701,14,1,1,1,2,50413.0
5082,44.098,16,0,1,1,0,22386.0
5083,49.656,14,2,1,2,6,94019.0
5084,30.289,17,1,1,0,4,60602.0
5085,30.811,16,1,0,1,1,31307.0
5086,31.711,17,2,1,1,4,67484.0
5087,42.116,14,1,1,0,4,72555.0
5088,48.826,18,1,1,1,4,69854.0
5089,34.769,12,0,1,0,3,52310.0
5090,48.487,11,2,1,2,7,109396.0
5091,54.853,19,0,0,1,2,47576.0
5092,45.899,20,0,1,1,4,58900.0
5093,35.846,14,1,0,0,1,35288.0
5094,50.267,17,2,0,1,5,74365.0
5095,33.344,16,1,1,0,4,57820.0
5096,35.621,14,1,0,1,4,62868.0
5097,52.936,16,0,0,1,3,58474.0
5098,51.363,16,0,0,2,6,102665.0
5099,30.23,17,1,0,2,6,60959.0
5100,52.495,20,1,1,1,7,108144.0
5101,30.113,14,1,0,1,7,105522.0
5102,43.754,16,1,0,0,2,37352.0
5103,50.61,14,0,1,2,3,49732.0
5104,49.099,16,1,1,0,2,38231.0
5105,50.281,14,0,1,0,6,67410.0
5106,50.46,21,1,1,2,5,69401.0
5107,48.9,16,3,0,0,2,43189.0
5108,44.678,17,1,0,1,1,42160.0
5109,32.135,14,0,1,0,4,51631.0
5110,49.583,12,1,0,0,3,49931.0
5111,40.808,12,1,0,0,1,41229.0
5112,44.26,16,1,1,2,6,100986.0
5113,42.507,12,0,1,2,5,66629.0
5114,32.105,12,0,0,2,5,52895.0
5115,40.885,16,1,0,2,7,93201.0
5116,59.581,20,1,0,0,0,35471.0
5117,38.18,12,2,0,2,7,89231.0
5118,49.157,16,1,0,1,3,57293.0
5119,39.785,20,3,1,2,5,54592.0
5120,40.41,17,0,0,2,6,64840.0
5121,50.149,13,1,0,1,3,50394.0
5122,40.654,12,1,0,2,3,45018.0
5123,53.014,18,1,1,2,5,71262.0
5124,47.802,12,0,1,0,3,46888.0
5125,50.43,12,0,0,2,6,77752.0
5126,57.173,0,1,1,0,3,55646.0
5127,59.671,16,2,0,1,6,97400.0
5128,47.728,16,1,0,0,1,37921.0
5129,30.691,16,2,1,2,5,67910.0
5130,36.008,19,0,0,1,7,122621.0
5131,33.249,14,1,1,1,1,40617.0
5132,39.643,0,0,0,0,2,39500.0
5133,55.488,16,1,1,2,4,58891.0
5134,41.355,16,1,1,0,4,63619.0
5135,51.55,16,2,1,2,6,128061.0
5136,46.323,12,2,0,1,2,39810.0
5137,42.745,20,1,1,2,5,75311.0
5138,31.131,13,1,0,0,1,41758.0
5139,36.341,20,1,0,1,2,39839.0
5140,43.211,18,1,1,0,3,60747.0
5141,54.474,14,1,1,1,4,55926.0
5142,50.806,12,1,0,2,7,93954.0
5143,56.732,16,0,1,0,4,47955.0
5144,38.633,18,1,1,2,1,42154.0
5145,38.08,13,0,1,1,1,44510.0
5146,51.092,12,0,0,1,2,47356.0
5147,50.035,16,1,0,0,3,45667.0
5148,53.874,12,0,0,0,5,67493.0
5149,57.3,18,0,1,1,1,40601.0
5150,42.382,12,0,1,1,2,53439.0
5151,38.457,14,0,1,2,1,31670.0
5152,34.753,12,0,1,1,4,70674.0
5153,34.145,14,0,0,0,3,62912.0
5154,41.317,16,0,1,1,3,61977.0
5155,42.934,12,1,1,2,6,98855.0
5156,51.841,16,0,1,2,0,29987.0
5157,53.001,18,1,0,2,5,90421.0
5158,49.732,11,1,1,2,7,99950.0
5159,32.8,16,1,1,2,5,55265.0
5160,42.452,12,1,1,2,6,106869.0
5161,34.955,16,3,0,1,3,54758.0
5162,35.025,16,1,0,0,5,58463.0
5163,37.753,16,0,0,0,1,30637.0
5164,48.47,12,0,0,0,3,62451.0
5165,40.592,13,2,0,0,1,28763.0
5166,53.384,16,1,1,1,5,62076.0
5167,50.309,17,1,0,1,0,27794.0
5168,33.273,18,1,1,0,0,30171.0
5169,33.443,19,0,0,1,1,40639.0
5170,35.477,16,0,1,0,6,112416.0
5171,45.27,16,2,1,2,7,154051.0
5172,36.333,16,1,1,1,5,57726.0
5173,47.604,16,1,1,1,3,56295.0
5174,57.695,16,1,1,0,7,117786.0
5175,31.682,12,1,0,0,6,112457.0
5176,31.154,14,1,1,1,2,60429.0
5177,30.656,16,1,0,0,0,25457.0
5178,44.009,10,2,1,0,4,72187.0
5179,49.058,14,0,1,2,7,139535.0
5180,42.555,12,1,0,2,2,45245.0
5181,37.723,16,1,1,0,4,75832.0
5182,40.325,12,0,1,1,5,57130.0
5183,30.758,18,1,1,2,5,74679.0
5184,52.306,16,0,1,2,6,112180.0
5185,59.296,12,0,1,1,7,157013.0
5186,52.788,14,1,1,2,7,111096.0
5187,32.268,16,0,1,2,6,115453.0
5188,53.635,14,1,0,2,0,25628.0
5189,33.356,20,1,0,2,5,64323.0
5190,42.234,16,1,0,1,1,29363.0
5191,49.192,18,1,1,1,2,42951.0
5192,42.554,18,1,1,0,6,84922.0
5193,59.388,19,1,1,0,6,87178.0
5194,50.551,16,0,0,0,1,45619.0
5195,36.131,12,1,0,0,1,28963.0
5196,57.886,12,0,0,0,1,35235.0
5197,30.209,17,1,0,1,6,115275.0
5198,41.943,16,0,1,0,2,36487.0
5199,30.051,14,1,1,1,6,78304.0
5200,38.993,12,1,1,2,7,126651.0
5201,47.126,16,1,0,0,0,31078.0
5202,57.638,16,0,1,1,7,112744.0
5203,31.377,16,1,0,2,2,44951.0
5204,37.084,17,0,1,1,2,49407.0
5205,43.141,16,1,0,2,5,71884.0
5206,49.129,16,0,0,2,2,35240.0
5207,39.413,17,1,1,1,3,47375.0
5208,32.865,12,1,1,1,4,66475.0
5209,42.894,12,1,0,1,2,36039.0
5210,34.412,13,0,1,1,7,105408.0
5211,48.93,21,1,0,0,3,39476.0
5212,52.78,16,1,0,0,1,35689.0
5213,47.652,12,1,1,1,4,55358.0
5214,50.344,12,1,0,2,0,31519.0
5215,38.204,12,3,1,1,1,32591.0
5216,49.969,17,1,1,1,0,27459.0
5217,44.818,18,1,1,1,6,92332.0
5218,48.735,18,0,0,1,1,41982.0
5219,47.739,16,1,0,0,6,94799.0
5220,36.237,12,1,1,1,4,67069.0
5221,41.551,17,0,0,1,2,39110.0
5222,39.46,12,0,1,0,4,54388.0
5223,39.761,13,0,0,1,3,51692.0
5224,38.093,18,3,0,2,5,78628.0
5225,33.418,16,0,0,1,2,49765.0
5226,47.082,14,0,0,2,5,51626.0
5227,42.798,16,0,0,0,7,68918.0
5228,30.338,16,2,0,0,1,40782.0
5229,30.774,16,1,1,1,3,64299.0
5230,30.683,12,0,1,1,0,31785.0
5231,57.367,16,3,1,2,7,117444.0
5232,39.151,13,1,1,0,5,91507.0
5233,47.742,17,1,1,2,7,137154.0
5234,49.102,12,1,1,0,4,61464.0
5235,46.601,12,0,1,1,2,38432.0
5236,31.235,18,1,0,2,5,43454.0
5237,46.407,19,1,1,1,3,50700.0
5238,50.013,14,0,1,1,7,88582.0
5239,32.623,18,0,1,0,6,84922.0
5240,40.716,14,1,0,1,3,67872.0
5241,42.622,16,0,1,2,5,55848.0
5242,50.539,14,1,0,1,2,47373.0
5243,50.326,20,1,0,1,1,36252.0
5244,53.49,16,1,0,1,1,36610.0
5245,45.831,18,1,1,2,5,83932.0
5246,50.484,9,0,0,2,2,42795.0
5247,50.53,17,0,0,2,1,37973.0
5248,48.016,16,1,0,1,2,46822.0
5249,40.98,18,3,1,2,6,96672.0
5250,56.582,10,1,0,1,0,27174.0
5251,36.276,12,1,1,0,1,38222.0
5252,56.31,16,1,1,0,1,33116.0
5253,31.213,12,0,1,0,5,70234.0
5254,54.344,18,1,0,2,7,144562.0
5255,39.376,19,0,1,1,6,89973.0
5256,44.981,12,1,1,0,3,58064.0
5257,51.53,18,1,0,0,0,32039.0
5258,34.563,12,0,1,0,4,62189.0
5259,34.551,20,1,1,2,6,83033.0
5260,42.225,14,0,0,1,1,34385.0
5261,40.012,18,1,0,2,7,135402.0
5262,36.417,16,0,0,0,2,55229.0
5263,45.812,12,2,0,2,2,39067.0
5264,53.69,16,2,1,2,5,70359.0
5265,41.509,18,0,0,0,0,32891.0
5266,49.939,16,0,0,1,1,39285.0
5267,45.807,16,2,1,2,5,63361.0
5268,43.55,16,1,0,2,0,26323.0
5269,40.436,16,0,1,0,1,30091.0
5270,59.343,17,1,1,2,1,30949.0
5271,37.744,17,0,1,0,4,50340.0
5272,34.434,12,0,1,2,7,108145.0
5273,36.985,12,0,1,0,3,45412.0
5274,37.19,16,1,0,0,1,40511.0
5275,49.113,14,0,0,0,2,51809.0
5276,44.148,13,0,1,0,5,78742.0
5277,35.046,14,0,1,1,0,28922.0
5278,39.967,14,2,0,0,3,48252.0
5279,31.184,20,1,0,2,6,63806.0
5280,34.058,16,0,0,2,5,52249.0
5281,39.803,16,1,1,0,3,40534.0
5282,43.985,14,2,1,2,1,41404.0
5283,42.533,16,1,1,2,5,75039.0
5284,54.895,14,0,1,0,4,47314.0
5285,49.395,8,1,0,1,0,29676.0
5286,55.047,14,3,1,0,1,40082.0
5287,50.103,13,3,0,1,3,48775.0
5288,40.382,12,0,0,1,3,61257.0
5289,55.918,18,1,1,0,3,44071.0
5290,32.651,16,0,0,1,3,43251.0
5291,50.613,12,0,0,1,1,32978.0
5292,51.825,14,1,1,1,3,59850.0
5293,34.843,18,0,0,1,1,37263.0
5294,53.362,14,0,1,2,3,42274.0
5295,58.174,16,1,0,2,7,101453.0
5296,42.913,16,1,1,1,0,22759.0
5297,34.196,14,0,0,2,2,34475.0
5298,38.268,16,0,1,0,4,52973.0
5299,53.965,13,0,0,1,3,41340.0
5300,45.033,12,1,0,2,5,52391.0
5301,57.825,16,0,1,1,2,43721.0
5302,50.01,12,0,0,0,5,86351.0
5303,36.46,16,1,0,1,3,47970.0
5304,42.164,16,3,1,2,2,43284.0
5305,47.329,12,1,1,2,0,24511.0
5306,59.725,20,1,0,0,0,23503.0
5307,39.645,14,0,1,0,3,64585.0
5308,53.623,16,1,0,2,6,117669.0
5309,44.484,16,0,0,1,7,118504.0
5310,31.676,16,0,0,2,5,78831.0
5311,45.326,12,1,0,0,1,32646.0
5312,53.126,17,2,0,0,1,35193.0
5313,32.298,16,3,1,1,6,93992.0
5314,52.049,16,2,0,2,5,59273.0
5315,47.711,14,1,1,2,3,51766.0
5316,44.36,18,2,1,2,5,72506.0
5317,58.657,12,1,1,1,4,61576.0
5318,36.781,16,2,1,0,5,86689.0
5319,44.621,16,1,0,2,5,63290.0
5320,32.014,12,0,0,2,2,43930.0
5321,31.895,19,1,0,2,1,43986.0
5322,31.267,16,1,1,0,6,75533.0
5323,36.037,14,1,0,2,5,65364.0
5324,38.237,12,2,1,0,4,67874.0
5325,41.047,18,0,0,2,1,34471.0
5326,54.007,16,1,0,1,1,27599.0
5327,33.293,16,0,1,2,7,120947.0
5328,41.282,16,0,0,2,0,23910.0
5329,50.289,14,0,1,2,6,102689.0
5330,55.261,17,1,0,0,6,77923.0
5331,45.719,14,3,1,0,7,156427.0
5332,48.2,16,1,0,2,1,31705.0
5333,43.063,14,1,1,2,6,107735.0
5334,31.819,17,3,1,0,5,70769.0
5335,44.489,16,0,0,2,7,97010.0
5336,40.838,16,0,0,2,5,67234.0
5337,39.907,16,1,0,0,2,50091.0
5338,53.05,12,1,0,2,5,54283.0
5339,33.634,14,1,0,2,0,25843.0
5340,41.506,13,1,1,1,4,69071.0
5341,39.811,16,0,1,0,2,34947.0
5342,34.466,16,2,0,0,2,43255.0
5343,39.819,20,1,0,0,5,58523.0
5344,34.328,12,1,0,1,1,36942.0
5345,45.442,8,0,0,1,2,49003.0
5346,46.975,12,0,0,2,3,49129.0
5347,36.893,17,0,1,2,5,58474.0
5348,43.331,18,2,1,1,0,29991.0
5349,57.217,12,1,0,2,6,64349.0
5350,34.791,16,0,1,2,5,72656.0
5351,45.454,16,0,0,2,1,38620.0
5352,54.613,17,1,1,2,7,121523.0
5353,39.402,16,1,0,1,3,51448.0
5354,43.207,19,1,0,0,3,57411.0
5355,53.873,12,0,0,1,6,111664.0
5356,35.327,8,0,0,0,6,104897.0
5357,41.77,16,1,1,2,5,66968.0
5358,55.853,9,3,0,2,6,82564.0
5359,52.547,18,0,1,0,0,25148.0
5360,53.695,12,1,0,1,0,23013.0
5361,35.379,18,3,0,2,6,110870.0
5362,35.369,18,0,0,0,1,38551.0
5363,43.111,8,0,0,0,3,49560.0
5364,57.139,18,0,0,2,5,89839.0
5365,55.429,16,0,0,2,5,50109.0
5366,53.535,14,1,1,1,4,66588.0
5367,49.543,16,1,0,1,3,55820.0
5368,44.944,18,1,0,0,2,43747.0
5369,41.255,13,0,0,0,2,35591.0
5370,47.644,16,1,1,2,5,51270.0
5371,43.423,18,0,1,2,2,49044.0
5372,46.348,14,1,1,1,6,97056.0
5373,30.215,14,1,0,1,2,40210.0
5374,43.7,20,3,0,2,1,35888.0
5375,53.082,19,1,1,1,4,53756.0
5376,35.479,18,2,0,1,1,44874.0
5377,40.425,14,0,1,2,5,56937.0
5378,57.166,17,1,1,1,0,24665.0
5379,34.249,20,0,0,1,0,28701.0
5380,54.016,11,0,0,0,1,33630.0
5381,56.448,18,0,0,2,6,90335.0
5382,43.464,8,0,0,2,2,47347.0
5383,31.88,14,1,0,1,1,32164.0
5384,51.352,14,0,1,0,4,72861.0
5385,52.016,16,1,0,1,3,48938.0
5386,42.006,12,1,1,0,0,23691.0
5387,32.904,16,1,1,2,6,122258.0
5388,31.689,16,1,1,2,5,63125.0
5389,53.841,18,1,0,0,7,143821.0
5390,44.776,12,3,1,2,2,51563.0
5391,56.07,16,0,1,0,0,27353.0
5392,36.04,13,2,0,0,1,41415.0
5393,48.167,17,1,1,1,0,25773.0
5394,52.964,13,0,0,1,3,50753.0
5395,51.322,20,1,0,1,3,56763.0
5396,53.023,14,3,0,1,0,29242.0
5397,52.24,17,0,0,2,2,50525.0
5398,43.773,16,0,1,2,6,96004.0
5399,36.515,16,0,1,2,1,35302.0
5400,47.965,16,3,0,0,5,73935.0
5401,57.943,12,1,1,2,1,41591.0
5402,57.522,14,1,0,0,2,38624.0
5403,41.678,13,0,1,0,6,100205.0
5404,57.144,12,3,0,2,5,57838.0
5405,40.419,16,0,1,1,4,56552.0
5406,39.724,18,1,0,2,1,31923.0
5407,44.197,16,0,0,2,1,34431.0
5408,52.348,14,2,1,2,3,56924.0
5409,51.655,8,0,0,0,5,82095.0
5410,39.379,12,0,0,2,6,77702.0
5411,35.843,16,1,0,0,0,31774.0
5412,35.439,8,0,0,2,0,30442.0
5413,44.067,16,0,0,0,3,50253.0
5414,41.726,12,1,1,0,5,78845.0
5415,43.224,14,2,1,2,2,53306.0
5416,35.336,14,1,0,0,1,32140.0
5417,46.68,16,0,1,2,6,104037.0
5418,53.556,16,0,0,0,3,60752.0
5419,58.478,16,0,0,1,1,29080.0
5420,53.003,16,1,0,1,1,39082.0
5421,41.048,16,0,0,0,3,47670.0
5422,42.044,12,2,1,1,3,55135.0
5423,32.449,16,1,0,0,3,54387.0
5424,48.967,18,3,1,0,6,109423.0
5425,51.207,14,1,1,1,2,51080.0
5426,53.898,16,0,0,1,0,32670.0
5427,57.224,8,1,1,2,2,48823.0
5428,47.956,16,0,0,2,6,102969.0
5429,50.352,14,2,0,1,3,66320.0
5430,49.404,12,1,1,2,1,31100.0
5431,42.983,18,3,1,1,4,66621.0
5432,38.135,14,0,1,2,7,72975.0
5433,43.786,14,0,1,1,4,62823.0
5434,50.991,14,1,1,2,4,57267.0
5435,42.611,20,0,0,1,0,32270.0
5436,58.204,16,1,1,0,4,59839.0
5437,44.214,14,2,0,0,5,67399.0
5438,35.958,16,1,1,2,7,114086.0
5439,38.713,12,1,0,0,1,38316.0
5440,58.945,19,1,0,0,1,39677.0
5441,53.816,12,1,0,0,2,49414.0
5442,34.701,16,1,1,2,2,41127.0
5443,47.889,16,1,0,1,6,117729.0
5444,30.534,20,1,0,2,6,71289.0
5445,53.686,16,1,0,2,5,59864.0
5446,38.208,14,2,0,1,3,49183.0
5447,45.651,16,1,0,2,6,83706.0
5448,35.992,10,2,1,2,6,83969.0
5449,35.479,17,0,1,1,3,68225.0
5450,51.278,14,1,1,1,4,76471.0
5451,39.636,13,1,0,2,5,70076.0
5452,52.278,17,1,0,1,0,28350.0
5453,53.483,16,1,0,0,7,73822.0
5454,56.394,14,1,1,0,5,78397.0
5455,30.843,16,1,1,2,3,45053.0
5456,54.279,16,1,1,1,2,40374.0
5457,36.593,13,1,0,0,1,38483.0
5458,32.061,18,1,1,2,6,84058.0
5459,33.674,12,1,0,2,5,59191.0
5460,58.615,18,0,0,2,7,88554.0
5461,36.596,22,1,0,2,7,90477.0
5462,34.302,20,1,0,2,5,85599.0
5463,35.377,14,0,0,2,6,102346.0
5464,33.312,16,1,1,1,4,57208.0
5465,52.897,12,1,0,2,6,111038.0
5466,30.156,13,1,0,1,4,65797.0
5467,48.184,16,1,1,0,6,90351.0
5468,42.77,8,1,0,0,1,39329.0
5469,37.131,14,1,0,2,6,88306.0
5470,37.556,16,0,1,2,6,92139.0
5471,49.797,16,3,0,0,1,37884.0
5472,51.116,12,1,0,0,3,61327.0
5473,36.81,13,3,0,0,7,97779.0
5474,43.171,17,1,1,0,4,59909.0
5475,32.124,12,1,0,0,1,41136.0
5476,48.925,18,1,0,1,0,24867.0
5477,48.655,12,1,1,1,1,32414.0
5478,43.629,11,1,1,0,5,79039.0
5479,32.648,14,1,1,2,1,29119.0
5480,51.348,12,2,0,2,6,90541.0
5481,44.41,12,2,1,2,6,63961.0
5482,41.542,12,1,1,2,7,144194.0
5483,30.741,16,3,1,0,6,108874.0
5484,52.846,16,2,0,1,2,43152.0
5485,51.696,14,0,0,2,6,98305.0
5486,34.904,12,3,1,1,1,39594.0
5487,49.99,13,0,1,2,6,82881.0
5488,48.731,14,0,0,2,2,51206.0
5489,38.485,17,1,0,1,1,30339.0
5490,59.239,20,1,0,2,1,45885.0
5491,40.929,12,0,0,2,0,23889.0
5492,53.006,12,2,1,0,3,42505.0
5493,38.476,18,1,0,1,0,21737.0
5494,30.974,16,0,1,2,6,91425.0
5495,32.668,18,2,0,1,3,55095.0
5496,41.764,12,1,1,2,2,52373.0
5497,57.149,19,1,1,2,2,39081.0
5498,53.818,12,2,0,1,3,43838.0
5499,56.963,14,1,1,2,6,79576.0
5500,39.016,16,1,1,2,5,81901.0
5501,46.316,18,1,0,1,3,47633.0
5502,58.567,18,1,1,0,4,48075.0
5503,46.865,17,0,1,2,7,133863.0
5504,48.321,18,1,0,2,6,119696.0
5505,32.288,16,1,0,2,5,55978.0
5506,59.814,16,0,0,0,3,67837.0
5507,55.162,12,0,0,2,0,33273.0
5508,31.008,12,1,1,1,2,56952.0
5509,48.849,16,1,0,2,2,44281.0
5510,56.172,12,0,1,0,6,118617.0
5511,53.503,16,1,0,0,1,35969.0
5512,46.895,12,1,1,2,2,41822.0
5513,47.654,14,1,1,2,7,118645.0
5514,31.958,16,1,0,2,6,83645.0
5515,52.799,13,1,0,0,1,30467.0
5516,42.959,14,2,1,2,7,136452.0
5517,49.301,16,1,1,1,4,43517.0
5518,30.746,16,1,1,0,0,31245.0
5519,57.832,17,1,1,2,1,46759.0
5520,47.309,13,1,1,0,1,47576.0
5521,32.876,17,1,0,1,1,37806.0
5522,53.607,14,2,0,1,5,74231.0
5523,53.75,16,1,1,0,5,53402.0
5524,51.821,0,1,1,2,6,128817.0
5525,54.665,11,1,1,1,6,116801.0
5526,36.718,0,1,0,2,0,34534.0
5527,38.729,16,1,1,0,1,32951.0
5528,30.79,14,1,1,0,4,56098.0
5529,58.291,16,2,1,0,2,39747.0
5530,40.218,12,1,1,1,1,36272.0
5531,32.561,16,1,1,1,0,31696.0
5532,38.517,14,1,0,1,1,36603.0
5533,30.38,16,1,1,2,5,66778.0
5534,57.02,16,0,1,0,3,46625.0
5535,40.247,8,0,0,1,7,99800.0
5536,38.335,14,1,0,2,6,76173.0
5537,42.999,16,1,1,2,6,97075.0
5538,54.964,17,2,0,0,3,60620.0
5539,31.085,14,1,1,2,6,53489.0
5540,54.243,12,0,0,1,2,47750.0
5541,51.386,16,1,0,0,5,75956.0
5542,39.037,12,1,1,1,0,24881.0
5543,35.935,14,0,1,2,2,44548.0
5544,39.905,12,3,1,1,4,66380.0
5545,32.236,18,0,0,0,5,92205.0
5546,58.134,16,1,1,0,3,69179.0
5547,44.969,14,1,1,1,4,68452.0
5548,48.885,16,1,0,1,2,50385.0
5549,37.991,12,2,1,2,5,71793.0
5550,59.346,20,1,1,2,5,58697.0
5551,45.054,18,1,1,2,5,50808.0
5552,30.364,16,1,0,0,1,40268.0
5553,55.866,17,2,0,0,6,99920.0
5554,33.81,14,2,0,1,2,46515.0
5555,49.826,19,0,1,0,6,64563.0
5556,47.418,16,1,1,1,0,30067.0
5557,37.509,13,1,1,0,0,27724.0
5558,58.107,16,1,1,0,5,70643.0
5559,58.524,13,1,0,2,7,142823.0
5560,56.685,18,1,0,1,3,46817.0
5561,33.126,16,1,0,0,6,69019.0
5562,40.766,14,1,0,1,2,36490.0
5563,56.099,12,2,0,2,2,48150.0
5564,34.894,12,1,1,1,0,30469.0
5565,49.777,12,0,1,1,0,30651.0
5566,39.834,12,0,0,2,1,44407.0
5567,36.363,19,0,0,0,3,66196.0
5568,37.559,14,1,1,1,7,136719.0
5569,31.417,16,1,0,2,6,79139.0
5570,59.812,16,1,1,2,6,85499.0
5571,40.385,12,1,0,1,3,54843.0
5572,58.016,16,0,0,2,5,75962.0
5573,45.292,16,1,1,2,6,95148.0
5574,50.792,20,2,0,2,5,65543.0
