id,age00,education,marital,gender,ethnic,industry,income00
1705,46.51,16,1,0,1,2,43992.0
1706,45.836,18,0,1,2,2,47433.0
1707,54.955,17,1,1,0,2,54087.0
1708,37.683,12,1,0,0,6,112284.0
1709,47.046,12,1,1,0,5,60418.0
1710,39.017,16,1,1,2,3,57567.0
1711,54.337,16,0,0,1,0,32696.0
1712,46.994,12,0,1,0,3,51843.0
1713,49.676,16,0,0,1,0,26271.0
1714,57.91,11,1,0,1,3,49268.0
1715,42.272,16,1,1,2,7,113923.0
1716,30.042,22,0,1,0,1,30006.0
1717,39.939,14,1,1,2,7,123851.0
1718,54.885,17,3,0,1,6,91329.0
1719,32.536,11,1,0,0,1,31849.0
1720,32.663,14,1,1,0,7,152962.0
1721,33.093,12,1,0,1,5,61973.0
1722,44.556,14,1,1,2,3,55310.0
1723,35.979,12,0,0,0,6,126403.0
1724,37.896,18,0,0,0,5,56705.0
1725,40.594,16,1,0,2,1,34980.0
1726,50.987,18,1,1,1,3,44395.0
1727,59.782,14,2,0,2,7,137915.0
1728,52.232,16,0,1,1,4,57959.0
1729,40.021,16,0,0,2,5,66306.0
1730,38.068,16,1,1,1,5,60963.0
1731,30.473,16,1,0,2,1,35479.0
1732,31.838,16,1,1,1,5,73125.0
1733,53.076,16,1,0,1,5,54903.0
1734,35.537,14,0,1,2,0,31446.0
1735,35.277,12,0,0,2,6,91026.0
1736,44.38,16,1,1,1,2,47147.0
1737,51.032,20,1,0,2,3,60133.0
1738,34.745,22,0,1,1,2,39743.0
1739,42.441,16,2,1,0,2,37104.0
1740,58.7,12,0,1,0,1,29321.0
1741,53.206,12,1,1,0,3,42993.0
1742,50.41,16,0,1,0,2,53935.0
1743,32.285,20,0,1,2,1,43843.0
1744,53.009,13,1,0,2,0,22710.0
1745,31.207,14,0,0,2,4,75998.0
1746,37.124,14,3,0,0,7,105835.0
1747,48.595,18,1,0,1,2,54982.0
1748,40.041,13,0,0,1,6,78003.0
1749,59.098,12,1,0,0,0,31776.0
1750,46.588,13,0,1,0,5,77786.0
1751,34.05,17,2,0,1,3,58351.0
1752,56.991,18,2,0,1,6,55638.0
1753,45.293,12,0,0,2,4,63072.0
1754,46.194,12,0,0,0,5,71970.0
1755,46.819,20,1,1,0,5,74935.0
1756,58.87,12,1,0,2,3,46965.0
1757,32.465,12,1,1,0,6,86852.0
1758,37.861,10,1,1,2,2,43148.0
1759,52.034,12,1,0,2,2,36350.0
1760,30.756,20,0,0,2,7,99658.0
1761,56.078,13,1,1,0,1,46925.0
1762,33.863,16,0,0,1,5,63371.0
1763,52.305,20,0,0,0,6,98635.0
1764,40.439,18,1,0,1,2,52152.0
1765,35.717,16,1,0,0,0,33477.0
1766,43.88,8,1,1,0,6,83168.0
1767,34.387,12,2,1,1,2,51860.0
1768,39.61,20,1,1,2,5,83598.0
1769,48.949,12,3,0,1,6,92135.0
1770,46.298,18,1,1,1,3,52837.0
1771,43.213,12,0,1,1,3,56353.0
1772,57.192,17,1,1,2,6,104577.0
1773,38.31,14,1,1,0,7,113566.0
1774,55.602,14,1,0,1,4,62674.0
1775,50.195,16,1,1,0,5,83055.0
1776,46.133,16,0,0,2,1,35483.0
1777,46.437,16,0,0,1,0,23133.0
1778,55.163,14,0,1,0,1,35573.0
1779,37.846,16,1,0,0,4,62163.0
1780,54.685,18,0,1,1,1,39432.0
1781,44.618,11,3,1,1,6,92606.0
1782,58.109,18,1,0,0,2,45232.0
1783,51.653,18,1,0,1,6,112238.0
1784,58.328,13,3,1,1,4,60664.0
1785,53.353,18,0,1,2,0,23877.0
1786,32.38,18,2,1,1,2,33021.0
1787,30.065,16,1,0,2,7,98422.0
1788,30.95,18,0,0,2,6,103142.0
1789,32.667,16,1,1,1,6,85844.0
1790,50.097,14,1,0,0,0,27457.0
1791,54.317,13,1,1,2,6,103498.0
1792,42.861,18,0,0,0,6,110830.0
1793,36.628,16,1,1,0,4,74923.0
1794,45.91,18,0,1,2,5,65513.0
1795,32.546,12,1,1,1,2,39586.0
1796,40.8,12,0,0,2,6,64496.0
1797,39.75,19,1,0,2,1,29658.0
1798,47.5,18,1,0,2,6,90324.0
1799,40.076,16,0,1,2,5,56316.0
1800,32.761,16,1,1,1,3,50889.0
1801,34.952,18,0,0,2,6,99711.0
1802,50.879,16,1,0,0,4,62274.0
1803,43.672,12,0,1,2,6,122417.0
1804,43.218,18,0,1,0,7,127085.0
1805,40.713,13,1,1,1,4,58193.0
1806,41.916,14,2,1,2,2,48866.0
1807,38.267,16,0,0,2,3,50041.0
1808,59.772,9,0,1,0,2,35288.0
1809,53.204,12,1,1,0,6,107385.0
1810,56.664,19,1,0,1,4,52745.0
1811,39.142,18,1,1,1,0,27244.0
1812,33.25,14,0,1,0,1,29002.0
1813,39.246,20,1,1,1,0,34403.0
1814,45.448,17,1,0,2,1,30050.0
1815,30.24,12,1,0,0,2,43821.0
1816,48.34,12,1,0,0,2,57764.0
1817,36.54,13,3,1,0,1,31395.0
1818,33.166,18,0,1,1,2,38066.0
1819,54.948,13,3,0,0,3,47588.0
1820,58.207,16,0,1,1,3,69748.0
1821,46.243,20,1,0,0,5,58816.0
1822,45.742,14,1,1,1,3,43780.0
1823,46.884,13,1,1,2,4,61618.0
1824,40.832,19,1,1,0,7,98711.0
1825,52.847,12,1,0,0,5,66711.0
1826,46.809,16,0,0,0,4,61430.0
1827,52.165,14,1,1,1,2,47261.0
1828,59.298,19,2,1,0,2,46071.0
1829,55.8,20,1,0,1,5,88130.0
1830,32.412,13,1,0,1,2,46370.0
1831,53.435,12,1,0,0,1,43649.0
1832,52.366,14,1,1,0,1,38815.0
1833,47.159,12,0,1,0,1,27613.0
1834,41.203,14,1,0,2,4,68247.0
1835,36.364,12,1,1,0,4,56502.0
1836,55.644,14,1,1,2,5,77349.0
1837,30.893,14,0,1,0,3,47559.0
1838,47.826,16,3,0,1,5,74362.0
1839,54.227,14,1,1,0,0,29858.0
1840,46.698,12,3,1,2,6,90588.0
1841,40.436,12,0,1,0,4,57229.0
1842,52.716,12,1,0,0,7,76122.0
1843,56.707,16,1,0,0,1,31570.0
1844,30.407,12,1,1,2,2,41874.0
1845,50.909,12,0,0,0,3,48725.0
1846,32.932,14,0,1,1,4,64546.0
1847,46.178,16,0,0,2,0,35976.0
1848,33.885,14,0,1,0,0,35077.0
1849,40.696,12,0,1,0,6,83352.0
1850,54.698,16,1,1,2,4,73375.0
1851,55.517,16,1,0,2,5,77582.0
1852,43.046,14,1,0,0,7,124932.0
1853,37.454,11,0,0,2,3,52904.0
1854,37.425,14,1,1,0,3,42235.0
1855,33.745,14,2,0,0,2,45247.0
1856,55.544,18,2,1,2,5,59014.0
1857,37.882,16,1,0,0,6,68529.0
1858,32.659,12,0,1,0,4,58796.0
1859,47.49,17,1,0,1,4,50667.0
1860,42.289,16,2,0,1,6,87028.0
1861,59.215,21,0,0,0,4,45912.0
1862,59.119,12,0,1,2,6,124784.0
1863,44.272,16,0,1,2,3,47940.0
1864,31.783,18,1,0,0,4,66652.0
1865,38.137,16,3,0,2,2,46530.0
1866,31.893,18,1,0,2,6,84095.0
1867,58.491,18,1,0,0,7,107166.0
1868,32.492,16,0,1,2,4,79328.0
1869,34.909,14,1,1,2,1,37156.0
1870,54.582,12,2,0,0,3,51024.0
1871,44.837,16,0,0,0,6,109449.0
1872,40.12,16,1,1,2,6,111976.0
1873,38.79,18,1,1,2,3,57053.0
1874,41.184,18,1,0,0,5,68647.0
1875,40.884,18,1,0,1,0,32488.0
1876,50.882,12,2,0,1,2,41065.0
1877,52.475,16,0,1,2,1,31806.0
1878,55.081,16,1,0,0,6,96347.0
1879,36.102,12,1,0,2,2,49425.0
1880,31.369,16,2,1,1,0,28732.0
1881,51.451,18,0,0,1,6,85087.0
1882,54.637,16,1,1,2,0,28312.0
1883,47.982,12,1,1,2,1,32487.0
1884,38.044,14,1,0,2,4,72864.0
1885,38.858,14,1,0,2,3,50689.0
1886,34.4,16,0,0,0,6,90984.0
1887,50.918,12,1,0,2,7,109241.0
1888,40.172,16,0,0,0,2,41326.0
1889,52.67,12,0,1,2,6,104412.0
1890,57.723,18,1,0,2,4,57971.0
1891,33.256,12,1,1,1,4,58870.0
1892,31.173,8,1,1,2,7,102332.0
1893,38.395,13,1,1,1,7,136812.0
1894,30.51,16,2,0,0,0,23497.0
1895,47.432,12,1,0,1,2,45259.0
1896,59.729,13,1,0,1,3,45686.0
1897,43.795,12,0,0,1,6,108561.0
1898,33.398,16,0,0,1,7,144990.0
1899,46.68,12,0,0,2,4,67721.0
1900,31.976,16,1,0,0,6,112437.0
1901,32.763,18,1,0,1,4,69767.0
1902,46.68,20,1,0,0,6,76029.0
1903,39.379,11,3,0,1,1,34357.0
1904,33.939,16,0,1,2,7,127607.0
1905,35.506,16,1,1,1,3,54484.0
1906,42.111,13,1,1,1,5,65346.0
1907,35.977,16,1,1,0,1,35810.0
1908,43.113,14,0,0,2,2,58795.0
1909,41.573,14,0,1,0,1,30376.0
1910,37.45,16,1,1,2,0,32458.0
1911,57.835,12,0,1,2,7,125954.0
1912,49.45,16,1,1,1,3,61642.0
1913,40.724,16,0,1,1,3,69888.0
1914,37.223,14,0,0,0,1,43126.0
1915,53.366,12,1,1,2,7,144787.0
1916,49.484,17,1,0,0,5,81291.0
1917,43.092,16,0,1,1,5,75315.0
1918,37.209,18,1,1,2,3,52927.0
1919,49.247,13,0,0,2,6,71509.0
1920,39.784,13,3,0,0,1,33677.0
1921,44.002,13,1,0,0,1,33146.0
1922,43.116,17,1,0,1,1,33301.0
1923,31.364,14,1,0,1,1,26661.0
1924,52.797,21,3,0,2,0,20008.0
1925,43.612,18,1,1,2,6,87878.0
1926,30.425,17,1,0,0,3,63049.0
1927,44.591,20,1,1,1,6,62155.0
1928,33.531,18,0,0,0,3,44502.0
1929,53.162,21,1,0,0,0,26101.0
1930,31.9,16,0,0,2,0,25969.0
1931,34.333,14,1,1,2,4,67686.0
1932,40.244,14,1,0,0,3,54814.0
1933,42.598,13,0,0,1,0,26297.0
1934,52.355,18,3,0,0,2,47608.0
1935,31.12,14,0,1,0,5,76599.0
1936,48.192,14,1,1,2,1,36038.0
1937,40.453,14,1,0,0,5,61297.0
1938,53.613,16,0,0,0,2,53795.0
1939,44.219,16,1,0,1,4,70770.0
1940,38.256,16,0,0,2,2,40343.0
1941,55.653,16,0,1,0,7,119544.0
1942,45.785,16,1,0,1,1,30714.0
1943,54.151,16,1,0,0,5,55268.0
1944,32.619,18,1,0,2,2,40745.0
1945,52.21,12,0,1,2,1,34853.0
1946,39.35,12,1,1,0,1,43431.0
1947,53.358,13,1,1,0,6,93103.0
1948,31.767,13,0,1,1,1,40171.0
1949,31.269,16,0,1,1,3,54532.0
1950,58.561,14,0,1,2,0,30513.0
1951,53.831,16,0,0,1,7,111389.0
1952,57.951,14,0,1,2,7,83755.0
1953,44.901,12,2,0,0,2,44687.0
1954,44.791,16,0,0,0,3,45523.0
1955,31.944,0,0,0,0,2,41237.0
1956,31.735,16,2,1,1,3,41302.0
1957,39.68,16,0,0,2,7,141637.0
1958,55.804,14,1,0,0,6,127130.0
1959,31.918,16,2,0,1,2,41913.0
1960,50.744,16,0,1,2,7,106583.0
1961,36.28,12,2,0,1,3,48276.0
1962,54.478,16,1,1,2,2,49657.0
1963,39.055,14,1,1,1,1,38848.0
1964,47.721,12,0,1,0,2,40567.0
1965,31.744,12,1,0,0,7,128487.0
1966,44.783,21,0,1,2,0,26296.0
1967,38.798,17,3,0,1,1,28226.0
1968,43.536,8,1,1,0,2,34551.0
1969,51.141,12,2,1,0,0,22502.0
1970,34.487,16,0,1,1,2,43608.0
1971,33.938,14,1,0,1,2,45399.0
1972,44.738,12,1,1,0,2,42694.0
1973,39.401,14,0,1,2,1,30062.0
1974,56.332,16,0,1,1,1,30596.0
1975,40.109,14,1,0,1,1,32465.0
1976,39.693,17,0,1,1,2,54420.0
1977,41.278,14,0,0,2,5,66955.0
1978,35.716,11,0,0,1,3,66725.0
1979,30.456,17,1,0,2,1,44027.0
1980,53.044,14,1,0,2,6,95657.0
1981,40.734,20,1,0,0,4,71619.0
1982,43.285,12,2,0,2,5,70749.0
1983,46.292,21,0,1,1,6,88452.0
1984,31.459,12,0,0,0,4,61777.0
1985,44.801,13,0,0,1,5,65503.0
1986,34.786,19,1,0,2,1,34756.0
1987,43.089,13,1,1,1,6,115975.0
1988,46.52,12,0,1,0,6,97053.0
1989,34.3,16,0,1,2,7,145216.0
1990,54.306,16,1,1,1,6,93029.0
1991,48.198,16,1,1,1,6,83158.0
1992,31.378,21,3,1,2,2,40632.0
1993,51.899,12,1,0,1,7,78500.0
1994,44.406,16,1,1,1,1,42939.0
1995,57.899,14,0,0,1,6,101229.0
1996,49.056,16,1,1,1,5,75481.0
1997,34.226,14,1,0,1,3,39860.0
1998,52.665,16,1,0,2,6,109112.0
1999,48.772,12,0,0,2,0,29731.0
2000,45.645,14,1,1,0,0,30266.0
2001,36.466,14,1,1,2,5,73829.0
2002,37.854,21,2,1,2,6,102837.0
2003,43.817,16,2,0,0,4,75986.0
2004,56.786,0,1,0,1,7,150745.0
2005,49.922,16,1,0,1,2,41864.0
2006,57.451,12,0,1,0,5,71304.0
2007,40.288,12,1,0,1,0,30166.0
2008,31.134,12,0,0,1,3,42792.0
2009,42.113,17,1,1,1,1,34325.0
2010,34.467,14,0,1,1,0,25209.0
2011,48.391,12,1,0,2,5,57942.0
2012,47.541,16,1,0,0,1,36682.0
2013,58.816,16,1,0,0,0,30057.0
2014,42.221,12,0,0,0,6,81388.0
2015,52.941,20,0,0,0,6,73731.0
2016,46.57,14,0,1,1,5,68301.0
2017,30.545,18,1,1,0,1,30141.0
2018,40.517,16,1,0,2,4,51823.0
2019,37.783,12,0,1,2,6,80388.0
2020,44.581,16,0,1,2,2,56270.0
2021,57.283,17,0,1,0,2,49478.0
2022,47.24,12,1,0,0,1,30082.0
2023,49.51,16,1,1,0,4,55904.0
2024,34.681,16,0,1,1,1,38797.0
2025,42.066,18,1,1,2,6,87409.0
2026,47.31,19,1,1,1,2,47726.0
2027,56.914,16,1,1,2,7,157007.0
2028,52.001,16,1,0,1,5,76545.0
2029,46.418,16,0,1,1,1,34271.0
2030,45.553,17,0,1,2,6,73544.0
2031,56.345,16,0,1,2,5,73730.0
2032,50.121,20,0,1,1,5,58366.0
2033,43.538,16,0,0,1,6,60312.0
2034,37.911,16,1,0,2,0,34539.0
2035,54.549,18,0,0,1,6,90863.0
2036,33.25,16,0,1,2,3,63753.0
2037,37.576,14,1,0,2,5,78082.0
2038,44.756,18,0,1,0,1,31642.0
2039,53.011,12,2,1,2,0,23548.0
2040,38.99,16,0,1,0,4,72392.0
2041,48.705,14,1,1,2,2,43184.0
2042,52.901,14,1,1,0,3,50759.0
2043,52.024,19,1,0,2,0,30162.0
2044,58.512,16,0,1,0,6,74680.0
2045,58.874,16,0,1,1,3,55090.0
2046,54.717,14,1,1,2,6,62803.0
2047,47.516,16,2,0,0,3,55372.0
2048,35.184,14,0,1,2,6,110276.0
2049,31.937,16,1,1,1,2,38891.0
2050,51.992,14,0,0,1,0,29898.0
2051,37.59,16,1,0,1,1,28512.0
2052,46.421,13,1,0,2,5,56444.0
2053,53.509,18,1,0,1,2,43373.0
2054,41.223,16,0,0,2,0,25272.0
2055,40.73,16,1,0,0,5,55615.0
2056,43.215,14,0,1,1,6,70103.0
2057,54.86,18,0,0,0,5,50161.0
2058,34.397,21,1,0,2,7,158042.0
2059,46.314,16,1,1,0,1,29633.0
2060,30.531,16,1,0,2,0,27748.0
2061,44.978,12,1,0,1,4,60236.0
2062,32.339,16,0,0,1,0,23704.0
2063,53.424,14,1,1,2,3,63983.0
2064,51.82,14,1,1,1,7,78355.0
2065,32.314,12,2,0,1,5,75660.0
2066,44.732,14,2,0,1,3,53828.0
2067,53.635,18,1,1,2,2,57978.0
2068,56.352,16,1,1,2,4,63315.0
2069,47.985,14,0,1,0,4,55834.0
2070,36.042,16,1,1,0,5,73071.0
2071,57.312,17,0,0,1,4,60118.0
2072,58.812,16,0,1,2,6,98953.0
2073,30.538,17,1,1,1,6,65223.0
2074,34.989,12,0,1,0,5,67452.0
2075,50.003,14,1,1,1,3,46830.0
2076,44.654,12,1,0,2,5,83053.0
2077,52.012,14,1,1,0,5,56709.0
2078,41.385,12,0,1,1,6,86062.0
2079,32.785,16,1,1,0,6,114924.0
2080,48.133,16,1,0,2,1,32513.0
2081,47.6,16,0,1,1,5,87261.0
2082,43.427,14,1,1,1,0,32164.0
2083,44.414,14,0,0,0,6,119702.0
2084,38.808,14,3,0,1,2,47303.0
2085,34.084,14,0,0,1,0,30952.0
2086,42.378,16,0,1,0,4,62912.0
2087,59.347,14,1,1,1,0,35052.0
2088,42.234,16,3,0,1,5,52578.0
2089,41.488,14,3,1,0,2,35604.0
2090,43.784,16,2,1,0,5,65332.0
2091,48.923,16,1,1,2,5,61801.0
2092,47.015,18,1,1,0,5,87290.0
2093,31.6,16,1,0,1,6,65488.0
2094,35.694,12,1,0,1,0,34088.0
2095,39.638,16,1,0,1,2,43312.0
2096,46.473,14,1,1,1,1,40482.0
2097,30.44,9,0,0,0,2,44017.0
2098,45.677,13,1,0,2,1,32806.0
2099,52.683,16,0,0,0,2,49857.0
2100,45.641,12,1,0,0,3,62095.0
2101,53.14,16,0,1,1,3,50164.0
2102,48.709,18,1,1,2,7,118456.0
2103,43.798,16,0,1,1,4,54765.0
2104,55.744,12,0,1,0,6,102003.0
2105,57.725,14,1,1,2,1,40429.0
2106,58.339,16,0,0,2,5,72523.0
2107,34.918,14,1,1,2,1,33176.0
2108,49.237,12,0,1,0,1,36210.0
2109,43.799,16,1,0,2,0,27988.0
2110,36.1,16,1,0,2,3,58507.0
2111,49.747,16,1,0,2,3,60434.0
2112,45.868,12,0,1,0,1,33997.0
2113,52.202,20,1,1,2,4,52370.0
2114,38.934,14,2,0,2,1,33790.0
2115,30.181,16,0,0,2,2,45304.0
2116,40.62,16,1,1,1,2,36700.0
2117,42.308,16,1,0,1,4,69633.0
2118,47.878,12,1,0,1,2,55664.0
2119,47.124,9,1,1,0,1,33827.0
2120,31.314,12,0,1,0,7,118522.0
2121,37.602,16,2,1,1,3,48756.0
2122,46.771,18,0,1,0,4,47122.0
2123,39.579,16,1,0,1,7,104299.0
2124,56.736,16,3,0,1,0,24031.0
2125,48.485,16,1,0,2,1,41128.0
2126,31.422,16,1,1,0,1,44993.0
2127,34.323,16,3,0,2,1,34240.0
2128,36.153,14,1,1,2,1,27389.0
2129,54.143,16,1,1,0,7,114992.0
2130,46.907,16,2,1,2,1,40595.0
2131,30.796,16,0,0,2,5,76989.0
2132,42.263,16,2,0,2,6,84327.0
2133,40.458,16,2,0,1,0,30956.0
2134,51.609,18,1,1,0,0,33465.0
2135,52.083,14,1,1,1,7,90647.0
2136,57.507,14,0,0,2,4,63410.0
2137,56.298,19,1,1,2,6,84555.0
2138,42.945,14,0,1,2,4,66748.0
2139,48.639,8,1,0,0,0,26311.0
2140,42.686,13,0,0,1,3,48213.0
2141,33.858,12,2,1,0,6,107721.0
2142,38.099,16,1,1,2,5,70814.0
2143,53.477,17,1,1,2,1,40278.0
2144,39.981,16,1,1,2,0,26683.0
2145,48.414,14,0,1,1,2,49777.0
2146,48.967,14,1,1,2,0,32738.0
2147,44.692,16,3,0,2,1,40648.0
2148,46.364,17,0,1,2,3,54433.0
2149,47.214,16,1,1,2,5,53754.0
2150,37.724,16,1,1,1,5,71087.0
2151,42.277,21,1,0,2,3,47502.0
2152,30.698,18,1,1,1,4,62525.0
2153,46.298,14,0,1,0,0,25860.0
2154,57.883,16,0,0,1,6,111562.0
2155,54.924,16,1,1,0,1,41068.0
2156,34.427,12,1,0,0,6,96094.0
2157,52.453,20,0,0,2,0,26957.0
2158,35.084,14,1,1,0,6,95800.0
2159,47.12,21,0,1,1,6,97742.0
2160,33.736,16,1,0,1,2,41534.0
2161,56.516,18,0,1,0,3,50614.0
2162,54.075,14,0,1,2,1,46978.0
2163,53.964,12,1,0,2,3,38000.0
2164,35.938,16,1,0,1,2,42163.0
2165,52.561,12,1,0,1,4,52231.0
2166,42.634,16,2,0,0,0,27831.0
2167,51.322,12,0,0,2,7,96868.0
2168,50.989,16,0,0,1,7,129506.0
2169,31.543,16,0,0,1,2,44149.0
2170,48.928,16,1,0,2,0,20876.0
2171,48.226,14,0,0,2,5,53721.0
2172,40.994,16,1,0,0,1,34083.0
2173,37.4,16,1,0,2,4,63664.0
2174,38.874,16,1,1,2,0,25975.0
2175,37.194,17,2,0,0,3,41602.0
2176,45.874,14,3,1,1,1,38470.0
2177,48.189,18,0,0,2,0,29728.0
2178,30.501,22,1,1,1,5,54201.0
2179,31.606,12,0,1,0,5,69194.0
2180,44.869,20,1,0,2,7,133490.0
2181,47.085,14,0,1,1,2,52765.0
2182,40.375,16,0,0,1,1,39928.0
2183,52.862,16,1,0,0,6,96082.0
2184,52.471,18,0,1,2,2,51330.0
2185,32.655,20,0,0,1,5,71102.0
2186,37.565,12,0,1,2,4,45721.0
2187,43.283,18,1,0,0,0,25455.0
2188,58.115,16,1,1,0,5,59658.0
2189,41.647,12,3,0,1,4,74775.0
2190,58.996,14,0,1,1,6,88579.0
2191,57.024,14,1,1,1,6,120337.0
2192,50.735,16,1,0,1,5,73659.0
2193,37.754,16,0,0,2,0,25304.0
2194,55.606,18,1,1,2,6,98145.0
2195,30.346,13,1,1,2,7,84543.0
2196,45.945,14,0,1,1,7,123602.0
2197,45.983,12,1,0,0,5,64887.0
2198,30.4,14,0,0,0,1,31755.0
2199,56.862,0,2,0,1,0,21419.0
2200,52.693,17,1,1,2,2,57688.0
2201,46.161,17,1,1,2,3,55698.0
2202,51.854,14,0,1,2,6,66509.0
2203,40.71,12,0,1,0,3,65089.0
2204,39.205,17,0,1,0,7,135340.0
2205,47.439,16,1,1,0,5,94444.0
2206,37.803,12,1,0,2,6,101408.0
2207,41.2,12,1,0,0,5,75855.0
2208,33.257,14,0,0,2,3,46308.0
2209,52.305,16,1,0,0,1,36115.0
2210,49.019,12,0,1,2,1,29259.0
2211,39.753,12,1,0,2,7,148518.0
2212,35.342,18,0,1,0,2,46453.0
2213,31.558,16,0,0,0,1,34264.0
2214,58.147,21,0,1,0,0,28747.0
2215,48.535,12,0,0,2,4,61957.0
2216,40.761,17,1,0,0,0,26969.0
2217,55.485,12,1,0,0,2,44406.0
2218,50.862,14,2,1,2,5,73865.0
2219,37.476,12,1,0,0,2,44218.0
2220,55.003,13,1,1,1,1,35650.0
2221,58.413,22,1,0,0,7,113896.0
2222,42.47,14,1,0,0,2,51224.0
2223,52.771,8,1,0,0,0,20243.0
2224,38.409,12,1,1,2,5,56450.0
2225,52.882,12,1,0,1,4,49991.0
2226,44.547,13,2,0,1,0,35261.0
2227,39.222,21,1,0,1,1,44537.0
2228,45.086,16,1,1,0,3,42170.0
2229,33.021,16,2,1,1,5,73412.0
2230,30.487,21,1,0,0,5,81691.0
2231,50.833,12,0,0,0,2,45514.0
2232,45.306,16,1,1,0,1,39084.0
2233,31.289,13,1,1,2,3,48708.0
2234,38.23,18,0,0,0,2,50602.0
2235,44.812,14,1,0,2,3,53414.0
2236,33.902,12,1,1,1,6,111249.0
2237,32.21,16,0,1,2,6,71851.0
2238,47.647,20,0,1,1,1,33078.0
2239,33.145,16,1,0,0,0,29744.0
2240,31.981,14,0,1,0,6,121640.0
2241,38.037,16,1,0,2,6,93539.0
2242,54.59,14,1,0,1,0,30869.0
2243,55.498,20,0,0,1,2,48592.0
2244,30.008,18,1,1,2,6,86329.0
2245,34.775,16,0,1,0,6,110992.0
2246,49.809,21,3,0,2,0,22348.0
2247,44.683,14,1,1,2,2,40863.0
2248,33.029,16,1,1,2,1,35677.0
2249,32.81,17,2,0,1,3,46655.0
2250,58.477,16,0,0,2,6,120825.0
2251,30.704,18,0,1,1,3,47563.0
2252,57.321,16,1,0,0,4,64115.0
2253,35.886,16,1,0,2,2,49545.0
2254,41.984,16,1,1,2,6,64246.0
2255,31.605,14,1,1,1,1,26013.0
2256,54.908,16,0,1,0,2,44055.0
2257,39.117,18,3,0,0,3,57143.0
2258,56.262,12,0,0,0,5,81224.0
2259,54.042,18,0,1,0,4,70989.0
2260,30.874,16,1,1,2,0,26895.0
2261,49.249,13,1,0,0,3,46958.0
2262,41.435,18,1,1,2,6,57372.0
2263,37.245,12,0,0,0,4,73450.0
2264,35.586,16,2,1,0,7,128141.0
2265,45.681,20,1,1,1,4,55344.0
2266,53.259,13,0,1,1,1,35899.0
2267,37.64,16,0,1,1,1,28802.0
2268,34.0,16,1,1,0,6,107363.0
2269,51.026,19,0,1,0,6,83403.0
2270,31.252,12,1,1,0,2,52545.0
2271,53.859,16,1,1,0,6,102013.0
2272,57.714,12,0,1,2,3,63012.0
2273,31.723,12,2,0,0,2,44854.0
2274,37.865,12,1,0,0,3,56812.0
2275,38.887,14,0,1,0,6,88759.0
2276,43.343,19,0,1,2,1,34401.0
2277,48.353,14,0,0,2,0,25448.0
2278,31.354,16,0,0,2,4,68243.0
2279,54.348,16,0,1,2,3,48903.0
2280,43.187,12,0,1,1,7,102366.0
2281,42.381,16,0,1,0,2,52328.0
2282,50.593,18,1,0,1,5,62829.0
2283,51.053,16,2,0,0,4,81057.0
2284,30.403,16,1,0,0,0,27708.0
2285,35.992,16,0,1,0,3,49262.0
2286,56.116,14,0,0,0,0,24008.0
2287,56.634,12,0,1,1,6,109167.0
2288,32.684,16,1,1,1,2,38612.0
2289,57.038,14,1,1,2,6,99657.0
2290,30.149,18,2,1,2,3,53050.0
2291,34.104,13,0,1,2,5,65704.0
2292,57.411,12,1,1,1,2,41313.0
2293,59.312,12,1,1,1,0,26759.0
2294,57.475,16,1,0,2,7,105992.0
2295,46.402,13,1,1,0,1,39221.0
2296,37.243,12,1,1,0,6,86520.0
2297,59.303,14,1,1,2,3,39212.0
2298,31.546,17,1,0,2,6,100878.0
2299,34.076,14,2,0,0,7,104961.0
2300,58.147,8,1,0,2,5,55565.0
2301,55.173,16,1,0,2,1,35221.0
2302,56.91,14,0,1,2,7,120828.0
2303,40.15,16,0,0,1,4,70333.0
2304,34.585,16,0,1,2,2,47127.0
2305,48.633,16,0,0,0,0,35564.0
2306,46.969,13,1,0,2,2,46109.0
2307,52.672,16,0,1,0,0,36605.0
2308,35.031,16,0,1,1,0,29814.0
2309,58.135,16,1,1,2,5,48026.0
2310,42.503,12,0,1,0,1,30450.0
2311,52.306,13,1,1,0,4,57117.0
2312,34.95,16,3,1,0,2,36452.0
2313,40.14,8,2,0,0,6,112958.0
2314,35.087,16,0,1,0,7,103019.0
2315,43.05,16,3,0,0,3,51113.0
2316,40.833,10,3,0,0,1,40881.0
2317,45.75,17,0,1,2,2,51643.0
2318,41.829,16,1,1,1,2,58642.0
2319,53.838,18,1,0,1,3,42923.0
2320,43.606,16,1,1,0,3,44402.0
2321,50.469,16,1,1,2,6,83117.0
2322,59.988,12,1,1,1,5,59493.0
2323,38.258,14,1,1,1,6,120077.0
2324,43.963,18,0,0,2,4,59188.0
2325,53.425,16,1,0,0,2,54567.0
2326,48.802,14,0,1,0,3,65896.0
2327,39.21,12,1,0,1,3,45089.0
2328,45.244,16,3,0,1,3,50211.0
2329,45.343,16,0,0,1,2,47567.0
2330,37.708,12,3,0,1,3,58126.0
2331,48.285,12,1,1,0,3,61931.0
2332,48.201,16,0,1,0,2,41962.0
2333,38.346,16,0,1,2,1,41202.0
2334,54.188,22,1,0,0,6,86614.0
2335,38.915,19,1,1,0,6,106295.0
2336,41.736,18,1,0,1,6,101541.0
2337,49.011,13,2,1,1,1,36929.0
2338,58.706,16,0,0,2,4,58037.0
2339,54.096,11,0,0,2,3,68763.0
